x_m,y_m,z_m,U,V,W
0.0968307,0.0,0.169102,-0.000211,0.0004093,0.0381956
0.0968307,0.0,0.1706666,-0.000211,0.0004093,0.0381956
0.0968307,0.0,0.1722313,-0.0001953,0.0003838,0.0346627
0.0968307,0.0,0.1737959,-0.0001808,0.0003603,0.0313395
0.0968307,0.0,0.1753605,-0.0001676,0.0003387,0.0282142
0.0968307,0.0,0.1769251,-0.0001676,0.0003387,0.0282142
0.0968307,0.0,0.1784897,-0.0001556,0.000319,0.0252735
0.0968307,0.0,0.1800543,-0.0001449,0.0003011,0.0225032
0.0968307,0.0,0.181619,-0.0001354,0.000285,0.0198887
0.0968307,0.0,0.1831836,-0.0001354,0.000285,0.0198887
0.0968307,0.0,0.1847482,-0.0001272,0.0002708,0.0174149
0.0968307,0.0,0.1863128,-0.00012,0.0002583,0.0150665
0.0968307,0.0,0.1878774,-0.0001139,0.0002475,0.0128285
0.0968307,0.0,0.189442,-0.0001139,0.0002475,0.0128285
0.0968307,0.0,0.1910067,-0.0001088,0.0002382,0.010686
0.0968307,0.0,0.1925713,-0.0001046,0.0002305,0.0086245
0.0968307,0.0,0.1941359,-0.0001012,0.0002242,0.00663
0.0968307,0.0,0.1957005,-0.0001012,0.0002242,0.00663
0.0968307,0.0,0.1972651,-9.88e-05,0.0002195,0.0046896
0.0968307,0.0,0.1988297,-9.73e-05,0.0002163,0.0027903
0.0968307,0.0,0.2003944,-9.68e-05,0.0002147,0.0009252
0.0983905,0.0,0.0251573,3.5e-05,9.11e-05,-0.0286585
0.0983905,0.0,0.0267219,3.52e-05,9.12e-05,-0.0286389
0.0983905,0.0,0.0282865,4.46e-05,8.73e-05,-0.0311228
0.0983905,0.0,0.0298511,6.91e-05,6.56e-05,-0.0337916
0.0983905,0.0,0.0314157,0.0001105,2.32e-05,-0.0366797
0.0983905,0.0,0.0329804,0.0001564,-3.47e-05,-0.0366909
0.0983905,0.0,0.034545,0.0001885,-6.28e-05,-0.0398124
0.0983905,0.0,0.0361096,0.0002749,-0.0001557,-0.0432283
0.0983905,0.0,0.0376742,0.0004462,-0.0003475,-0.0469168
0.0983905,0.0,0.0392388,0.0007126,-0.0006683,-0.0470908
0.0983905,0.0,0.0408034,0.0007607,-0.0007052,-0.0509392
0.0983905,0.0,0.0423681,0.0008548,-0.0007958,-0.0550954
0.0983905,0.0,0.0439327,0.0009821,-0.0009265,-0.0594984
0.0983905,0.0,0.0454973,0.0011248,-0.0010777,-0.0642071
0.0983905,0.0,0.0470619,0.0012652,-0.0012513,-0.0642831
0.0983905,0.0,0.0486265,0.0014304,-0.0014346,-0.0692064
0.0983905,0.0,0.0501911,0.0016606,-0.0017055,-0.0743724
0.0983905,0.0,0.0517558,0.0016832,-0.0017436,-0.0796344
0.0983905,0.0,0.0533204,0.0010743,-0.0010185,-0.0794284
0.0983905,0.0,0.054885,0.0009292,-0.0008572,-0.0848522
0.0983905,0.0,0.0564496,0.0008322,-0.000759,-0.0903851
0.0983905,0.0,0.0580142,0.0007021,-0.0006194,-0.09599
0.0983905,0.0,0.0595789,0.0001464,9.31e-05,-0.0959157
0.0983905,0.0,0.0611435,-0.0001263,0.0004661,-0.1014664
0.0983905,0.0,0.0627081,-0.0004134,0.0009087,-0.1069226
0.0983905,0.0,0.0642727,-0.000752,0.0015154,-0.1121456
0.0983905,0.0,0.0658373,-0.0010984,0.0020675,-0.1121412
0.0983905,0.0,0.0674019,-0.0012294,0.00252,-0.1170441
0.0983905,0.0,0.0689666,-0.0012664,0.0029588,-0.1214651
0.0983905,0.0,0.0705312,-0.0012388,0.0033079,-0.1243091
0.0983905,0.0,0.0720958,-0.0013119,0.0038777,-0.1259869
0.0983905,0.0,0.0736604,-0.0009568,0.0039519,-0.1287716
0.0983905,0.0,0.075225,-0.0007629,0.0040394,-0.1297852
0.0983905,0.0,0.0767896,-0.000278,0.0037136,-0.1310581
0.0983905,0.0,0.0783543,-4.69e-05,0.0031867,-0.1312731
0.0983905,0.0,0.0799189,0.0003171,0.0028745,-0.1305693
0.0983905,0.0,0.0814835,0.0004321,0.0025452,-0.129675
0.0983905,0.0,0.0830481,0.0007755,0.0025525,-0.1265185
0.0983905,0.0,0.0846127,0.0008238,0.0023081,-0.1243007
0.0983905,0.0,0.0861773,0.0010453,0.0021908,-0.1183519
0.0983905,0.0,0.0877419,0.0011327,0.0021263,-0.1146153
0.0983905,0.0,0.0893066,0.0014089,0.0021386,-0.1055461
0.0983905,0.0,0.0908712,0.0015669,0.0021682,-0.1002102
0.0983905,0.0,0.0924358,0.0018774,0.0022203,-0.0879454
0.0983905,0.0,0.0940004,0.0020275,0.0022448,-0.0810395
0.0983905,0.0,0.095565,0.0022185,0.0022398,-0.0657953
0.0983905,0.0,0.0971296,0.0023381,0.0022624,-0.0575185
0.0983905,0.0,0.0986943,0.0025358,0.0023044,-0.0398765
0.0983905,0.0,0.1002589,0.0024162,0.0022141,-0.0306209
0.0983905,0.0,0.1018235,0.0024168,0.0021917,-0.0115502
0.0983905,0.0,0.1033881,0.0020413,0.0019932,-0.0018743
0.0983905,0.0,0.1049527,0.0019608,0.0019718,0.0174069
0.0983905,0.0,0.1065173,0.0017573,0.0018787,0.0268652
0.0983905,0.0,0.108082,0.0015421,0.0018022,0.0450882
0.0983905,0.0,0.1096466,0.0011702,0.0016098,0.0537327
0.0983905,0.0,0.1112112,0.0004257,0.0011686,0.0698204
0.0983905,0.0,0.1127758,7.53e-05,0.0009263,0.0771846
0.0983905,0.0,0.1143404,-0.0003097,0.0005882,0.0903955
0.0983905,0.0,0.115905,-0.0004973,0.0003753,0.0961931
0.0983905,0.0,0.1174697,-0.0006232,9.36e-05,0.1061683
0.0983905,0.0,0.1190343,-0.0008787,-0.0003495,0.110296
0.0983905,0.0,0.1205989,-0.0005949,-0.0002806,0.1170864
0.0983905,0.0,0.1221635,-0.000301,0.0001125,0.1197489
0.0983905,0.0,0.1237281,-8.33e-05,0.0004075,0.1236148
0.0983905,0.0,0.1252928,6.77e-05,0.0009754,0.1249123
0.0983905,0.0,0.1268574,5.55e-05,0.001524,0.1263518
0.0983905,0.0,0.128422,-2.25e-05,0.0019211,0.1266019
0.0983905,0.0,0.1299866,-0.0001942,0.0018324,0.1258546
0.0983905,0.0,0.1315512,-0.0002478,0.0016989,0.1250337
0.0983905,0.0,0.1331158,-0.0003172,0.0015579,0.1233272
0.0983905,0.0,0.1346805,-0.0003605,0.0013609,0.1201155
0.0983905,0.0,0.1362451,-0.0003632,0.0011738,0.1161073
0.0983905,0.0,0.1378097,-0.0003175,0.0010829,0.1161089
0.0983905,0.0,0.1393743,-0.0003078,0.0009504,0.1114811
0.0983905,0.0,0.1409389,-0.0003051,0.0008655,0.1063864
0.0983905,0.0,0.1425035,-0.0003186,0.0008241,0.1009755
0.0983905,0.0,0.1440682,-0.0002925,0.0006119,0.1006153
0.0983905,0.0,0.1456328,-0.0002672,0.0007027,0.0953402
0.0983905,0.0,0.1471974,-0.0002667,0.000664,0.0896282
0.0983905,0.0,0.148762,-0.0002321,0.0005904,0.0839022
0.0983905,0.0,0.1503266,0.0002006,-0.0006873,0.0807268
0.0983905,0.0,0.1518912,-0.0001956,0.0005206,0.0782417
0.0983905,0.0,0.1534559,-0.0002413,0.0005532,0.0727164
0.0983905,0.0,0.1550205,-0.0002014,0.0004875,0.0673532
0.0983905,0.0,0.1565851,-0.0001882,0.0004559,0.0622064
0.0983905,0.0,0.1581497,-0.0001882,0.0004559,0.0622064
0.0983905,0.0,0.1597143,-0.0001502,0.000398,0.0572786
0.0983905,0.0,0.1612789,-0.0001843,0.0004238,0.0526062
0.0983905,0.0,0.1628436,-0.0001477,0.0003715,0.0481752
0.0983905,0.0,0.1644082,-0.0001477,0.0003715,0.0481752
0.0983905,0.0,0.1659728,-0.0001149,0.0003232,0.0439978
0.0983905,0.0,0.1675374,-0.0001048,0.0003017,0.0400806
0.0983905,0.0,0.169102,-0.0001138,0.0003029,0.0364153
0.0983905,0.0,0.1706666,-0.000132,0.0003239,0.0364058
0.0983905,0.0,0.1722313,-0.0001044,0.0002832,0.0329538
0.0983905,0.0,0.1737959,-9.57e-05,0.0002652,0.0297308
0.0983905,0.0,0.1753605,-8.78e-05,0.0002487,0.0267132
0.0983905,0.0,0.1769251,-8.78e-05,0.0002487,0.0267132
0.0983905,0.0,0.1784897,-8.08e-05,0.0002336,0.023886
0.0983905,0.0,0.1800543,-6.16e-05,0.0002038,0.0212267
0.0983905,0.0,0.181619,-5.7e-05,0.0001924,0.0187333
0.0983905,0.0,0.1831836,-6.94e-05,0.0002078,0.0187272
0.0983905,0.0,0.1847482,-6.48e-05,0.0001971,0.016377
0.0983905,0.0,0.1863128,-6.09e-05,0.0001877,0.0141532
0.0983905,0.0,0.1878774,-5.76e-05,0.0001796,0.0120401
0.0983905,0.0,0.189442,-4.67e-05,0.0001661,0.012036
0.0983905,0.0,0.1910067,-4.44e-05,0.0001596,0.0100188
0.0983905,0.0,0.1925713,-4.25e-05,0.0001541,0.0080819
0.0983905,0.0,0.1941359,-4.11e-05,0.0001497,0.0062108
0.0983905,0.0,0.1957005,-4.11e-05,0.0001497,0.0062108
0.0983905,0.0,0.1972651,-4.02e-05,0.0001463,0.0043922
0.0983905,0.0,0.1988297,-3.98e-05,0.000144,0.0026131
0.0983905,0.0,0.2003944,-3.12e-05,0.0001306,0.0008662
0.0999502,0.0,0.0251573,-0.0001145,0.0002847,-0.0282427
0.0999502,0.0,0.0267219,-0.0001145,0.0002847,-0.0282427
0.0999502,0.0,0.0282865,-0.0001301,0.0003096,-0.0306958
0.0999502,0.0,0.0298511,-0.0001482,0.0003374,-0.0333441
0.0999502,0.0,0.0314157,-0.0001696,0.0003691,-0.0362009
0.0999502,0.0,0.0329804,-0.0001696,0.0003691,-0.0362009
0.0999502,0.0,0.034545,-0.0001954,0.000406,-0.0392791
0.0999502,0.0,0.0361096,-0.0002264,0.0004491,-0.0425909
0.0999502,0.0,0.0376742,-0.0002631,0.0004989,-0.0461473
0.0999502,0.0,0.0392388,-0.0002631,0.0004989,-0.0461473
0.0999502,0.0,0.0408034,-0.0003045,0.0005541,-0.0499583
0.0999502,0.0,0.0423681,-0.0003478,0.0006114,-0.0540323
0.0999502,0.0,0.0439327,-0.0003886,0.0006664,-0.0583749
0.0999502,0.0,0.0454973,-0.0004224,0.0007144,-0.0629862
0.0999502,0.0,0.0470619,-0.0004284,0.0007105,-0.0629858
0.0999502,0.0,0.0486265,-0.0004523,0.0007487,-0.0678577
0.0999502,0.0,0.0501911,-0.0004648,0.0007768,-0.0729726
0.0999502,0.0,0.0517558,-0.0004655,0.0007948,-0.0783034
0.0999502,0.0,0.0533204,-0.0004655,0.0007948,-0.0783034
0.0999502,0.0,0.054885,-0.0004534,0.0008017,-0.0838129
0.0999502,0.0,0.0564496,-0.0004271,0.0007953,-0.0894523
0.0999502,0.0,0.0580142,-0.0003863,0.0007739,-0.0951589
0.0999502,0.0,0.0595789,-0.0003863,0.0007739,-0.0951589
0.0999502,0.0,0.0611435,-0.0003335,0.0007388,-0.1008556
0.0999502,0.0,0.0627081,-0.0002749,0.0006956,-0.1064485
0.0999502,0.0,0.0642727,-0.0002176,0.000652,-0.1118299
0.0999502,0.0,0.0658373,-0.0002176,0.000652,-0.1118299
0.0999502,0.0,0.0674019,-0.0001673,0.0006152,-0.1168806
0.0999502,0.0,0.0689666,-0.0001251,0.0005893,-0.121451
0.0999502,0.0,0.0705312,-0.0001011,0.0005688,-0.12441
0.0999502,0.0,0.0720958,-8.35e-05,0.0005504,-0.1261836
0.0999502,0.0,0.0736604,-6.43e-05,0.0005483,-0.1290859
0.0999502,0.0,0.075225,-5.94e-05,0.0005639,-0.1301685
0.0999502,0.0,0.0767896,-5.05e-05,0.0006286,-0.1314781
0.0999502,0.0,0.0783543,-4.22e-05,0.0006762,-0.1316568
0.0999502,0.0,0.0799189,-7.4e-06,0.0007913,-0.130941
0.0999502,0.0,0.0814835,2.11e-05,0.0008511,-0.1299986
0.0999502,0.0,0.0830481,9.65e-05,0.0009568,-0.1268302
0.0999502,0.0,0.0846127,0.0001407,0.0010004,-0.1245615
0.0999502,0.0,0.0861773,0.0002369,0.0010728,-0.1185605
0.0999502,0.0,0.0877419,0.0002875,0.0011036,-0.1147967
0.0999502,0.0,0.0893066,0.0003907,0.0011567,-0.1056874
0.0999502,0.0,0.0908712,0.0004417,0.0011796,-0.100332
0.0999502,0.0,0.0924358,0.0005393,0.0012188,-0.088033
0.0999502,0.0,0.0940004,0.0005854,0.0012361,-0.081113
0.0999502,0.0,0.095565,0.0006722,0.0012683,-0.0658423
0.0999502,0.0,0.0971296,0.0007125,0.0012835,-0.0575575
0.0999502,0.0,0.0986943,0.0007841,0.0013117,-0.0399082
0.0999502,0.0,0.1002589,0.0008149,0.0013248,-0.0306515
0.0999502,0.0,0.1018235,0.0008683,0.0013515,-0.0115848
0.0999502,0.0,0.1033881,0.0008913,0.0013657,-0.0019112
0.0999502,0.0,0.1049527,0.0009285,0.001396,0.0173616
0.0999502,0.0,0.1065173,0.0009421,0.0014121,0.0268197
0.0999502,0.0,0.108082,0.000958,0.0014476,0.0450466
0.0999502,0.0,0.1096466,0.0009603,0.0014677,0.0536955
0.0999502,0.0,0.1112112,0.0009513,0.0015133,0.0698101
0.0999502,0.0,0.1127758,0.0009363,0.001537,0.0771949
0.0999502,0.0,0.1143404,0.0008709,0.0015742,0.090473
0.0999502,0.0,0.115905,0.0008172,0.0015818,0.0963295
0.0999502,0.0,0.1174697,0.0006744,0.0015685,0.1064335
0.0999502,0.0,0.1190343,0.0005943,0.0015511,0.1106807
0.0999502,0.0,0.1205989,0.0004369,0.0015092,0.1175995
0.0999502,0.0,0.1221635,0.0003605,0.0014821,0.1202962
0.0999502,0.0,0.1237281,0.0002127,0.0013945,0.1242492
0.0999502,0.0,0.1252928,0.000146,0.0013344,0.1255456
0.0999502,0.0,0.1268574,3.78e-05,0.0012094,0.1268869
0.0999502,0.0,0.128422,-4.6e-06,0.0011558,0.1269791
0.0999502,0.0,0.1299866,-7.66e-05,0.0010779,0.126132
0.0999502,0.0,0.1315512,-0.0001098,0.0010524,0.1252444
0.0999502,0.0,0.1331158,-0.0001569,0.0010212,0.1234796
0.0999502,0.0,0.1346805,-0.0002105,0.0009813,0.1201777
0.0999502,0.0,0.1362451,-0.0002538,0.0009419,0.1160925
0.0999502,0.0,0.1378097,-0.0002538,0.0009419,0.1160925
0.0999502,0.0,0.1393743,-0.0002867,0.0009015,0.111403
0.0999502,0.0,0.1409389,-0.0003096,0.0008599,0.1062561
0.0999502,0.0,0.1425035,-0.0003234,0.0008175,0.1007911
0.0999502,0.0,0.1440682,-0.0003225,0.0005709,0.1002238
0.0999502,0.0,0.1456328,-0.0003294,0.0007752,0.0951303
0.0999502,0.0,0.1471974,-0.0003289,0.0007333,0.0893795
0.0999502,0.0,0.148762,-0.0003233,0.0006923,0.0836289
0.0999502,0.0,0.1503266,-0.000214,0.0003504,0.0784967
0.0999502,0.0,0.1518912,-0.0003135,0.0006524,0.0779521
0.0999502,0.0,0.1534559,-0.0003005,0.0006136,0.0724082
0.0999502,0.0,0.1550205,-0.0002853,0.0005761,0.0670425
0.0999502,0.0,0.1565851,-0.0002685,0.0005401,0.0618884
0.0999502,0.0,0.1581497,-0.0002685,0.0005401,0.0618884
0.0999502,0.0,0.1597143,-0.000251,0.0005057,0.0569689
0.0999502,0.0,0.1612789,-0.0002335,0.0004731,0.0522981
0.0999502,0.0,0.1628436,-0.0002164,0.0004426,0.0478828
0.0999502,0.0,0.1644082,-0.0002164,0.0004426,0.0478828
0.0999502,0.0,0.1659728,-0.0002002,0.0004141,0.0437236
0.0999502,0.0,0.1675374,-0.0001849,0.0003876,0.0398164
0.0999502,0.0,0.169102,-0.0001708,0.0003632,0.0361534
0.0999502,0.0,0.1706666,-0.0001708,0.0003632,0.0361534
0.0999502,0.0,0.1722313,-0.0001577,0.0003406,0.0327238
0.0999502,0.0,0.1737959,-0.0001457,0.0003197,0.0295148
0.0999502,0.0,0.1753605,-0.0001348,0.0003005,0.0265121
0.0999502,0.0,0.1769251,-0.0001348,0.0003005,0.0265121
0.0999502,0.0,0.1784897,-0.0001249,0.0002829,0.0237005
0.0999502,0.0,0.1800543,-0.0001161,0.0002671,0.0210638
0.0999502,0.0,0.181619,-0.0001084,0.0002529,0.0185861
0.0999502,0.0,0.1831836,-0.0001084,0.0002529,0.0185861
0.0999502,0.0,0.1847482,-0.0001016,0.0002403,0.016251
0.0999502,0.0,0.1863128,-9.58e-05,0.0002292,0.0140424
0.0999502,0.0,0.1878774,-9.08e-05,0.0002196,0.0119446
0.0999502,0.0,0.189442,-9.08e-05,0.0002196,0.0119446
0.0999502,0.0,0.1910067,-8.66e-05,0.0002114,0.0099419
0.0999502,0.0,0.1925713,-8.32e-05,0.0002045,0.0080193
0.0999502,0.0,0.1941359,-8.05e-05,0.000199,0.0061625
0.0999502,0.0,0.1957005,-8.05e-05,0.000199,0.0061625
0.0999502,0.0,0.1972651,-7.86e-05,0.0001947,0.004358
0.0999502,0.0,0.1988297,-7.75e-05,0.0001919,0.0025928
0.0999502,0.0,0.2003944,-7.73e-05,0.0001904,0.0008598
0.1015099,0.0,0.0251573,-9.09e-05,0.0002513,-0.0256195
0.1015099,0.0,0.0267219,-9.09e-05,0.0002513,-0.0256195
0.1015099,0.0,0.0282865,-0.0001039,0.0002738,-0.0279041
0.1015099,0.0,0.0298511,-0.000119,0.000299,-0.0303795
0.1015099,0.0,0.0314157,-0.0001371,0.0003281,-0.0330602
0.1015099,0.0,0.0329804,-0.0001371,0.0003281,-0.0330602
0.1015099,0.0,0.034545,-0.0001595,0.0003626,-0.0359603
0.1015099,0.0,0.0361096,-0.000187,0.0004037,-0.0390936
0.1015099,0.0,0.0376742,-0.0002203,0.0004519,-0.0424733
0.1015099,0.0,0.0392388,-0.0002203,0.0004519,-0.0424733
0.1015099,0.0,0.0408034,-0.0002585,0.0005061,-0.0461123
0.1015099,0.0,0.0423681,-0.0002989,0.0005627,-0.050023
0.1015099,0.0,0.0439327,-0.0003372,0.0006167,-0.0542163
0.1015099,0.0,0.0454973,-0.0003739,0.0006597,-0.0586975
0.1015099,0.0,0.0470619,-0.0003739,0.0006597,-0.0586975
0.1015099,0.0,0.0486265,-0.0003958,0.0006953,-0.0634654
0.1015099,0.0,0.0501911,-0.0004067,0.0007202,-0.0685068
0.1015099,0.0,0.0517558,-0.0004063,0.0007345,-0.0737991
0.1015099,0.0,0.0533204,-0.0004063,0.0007345,-0.0737991
0.1015099,0.0,0.054885,-0.0003938,0.0007373,-0.0793096
0.1015099,0.0,0.0564496,-0.0003676,0.0007258,-0.084994
0.1015099,0.0,0.0580142,-0.0003269,0.0006976,-0.0907931
0.1015099,0.0,0.0595789,-0.0003269,0.0006976,-0.0907931
0.1015099,0.0,0.0611435,-0.0002741,0.0006536,-0.0966312
0.1015099,0.0,0.0627081,-0.0002154,0.0005995,-0.1024134
0.1015099,0.0,0.0642727,-0.0001591,0.0005444,-0.108028
0.1015099,0.0,0.0658373,-0.0001591,0.0005444,-0.108028
0.1015099,0.0,0.0674019,-0.0001112,0.0004963,-0.113349
0.1015099,0.0,0.0689666,-7.39e-05,0.0004587,-0.1182185
0.1015099,0.0,0.0705312,-5.46e-05,0.0004294,-0.1214126
0.1015099,0.0,0.0720958,-4.07e-05,0.0004052,-0.1233461
0.1015099,0.0,0.0736604,-3.1e-05,0.0003936,-0.1265662
0.1015099,0.0,0.075225,-3.19e-05,0.0004056,-0.1278038
0.1015099,0.0,0.0767896,-3.64e-05,0.0004663,-0.1294088
0.1015099,0.0,0.0783543,-3.56e-05,0.0005144,-0.1297247
0.1015099,0.0,0.0799189,-1.75e-05,0.0006349,-0.1292526
0.1015099,0.0,0.0814835,2.1e-06,0.0006984,-0.1284122
0.1015099,0.0,0.0830481,5.89e-05,0.0008096,-0.1254018
0.1015099,0.0,0.0846127,9.33e-05,0.0008546,-0.1231901
0.1015099,0.0,0.0861773,0.0001689,0.0009279,-0.1172688
0.1015099,0.0,0.0877419,0.0002089,0.0009587,-0.1135331
0.1015099,0.0,0.0893066,0.0002908,0.0010115,-0.104472
0.1015099,0.0,0.0908712,0.0003311,0.0010338,-0.0991435
0.1015099,0.0,0.0924358,0.0004076,0.0010713,-0.0869213
0.1015099,0.0,0.0940004,0.0004434,0.0010876,-0.0800575
0.1015099,0.0,0.095565,0.0005115,0.0011184,-0.0649471
0.1015099,0.0,0.0971296,0.0005437,0.0011334,-0.0567688
0.1015099,0.0,0.0986943,0.0006021,0.0011621,-0.039384
0.1015099,0.0,0.1002589,0.0006279,0.001176,-0.0302824
0.1015099,0.0,0.1018235,0.0006748,0.0012053,-0.0115574
0.1015099,0.0,0.1033881,0.0006962,0.0012214,-0.0020629
0.1015099,0.0,0.1049527,0.0007334,0.0012567,0.0168564
0.1015099,0.0,0.1065173,0.0007488,0.0012761,0.0261484
0.1015099,0.0,0.108082,0.0007723,0.00132,0.0440812
0.1015099,0.0,0.1096466,0.0007803,0.0013454,0.0526066
0.1015099,0.0,0.1112112,0.0007865,0.0014043,0.0685251
0.1015099,0.0,0.1127758,0.0007808,0.0014355,0.0758361
0.1015099,0.0,0.1143404,0.0007359,0.0014851,0.0890074
0.1015099,0.0,0.115905,0.0006927,0.0014961,0.0948258
0.1015099,0.0,0.1174697,0.0005709,0.0014821,0.1048687
0.1015099,0.0,0.1190343,0.0005015,0.0014625,0.1090868
0.1015099,0.0,0.1205989,0.0003656,0.0014179,0.1159398
0.1015099,0.0,0.1221635,0.0002995,0.0013894,0.1185984
0.1015099,0.0,0.1237281,0.0001702,0.0012924,0.1224637
0.1015099,0.0,0.1252928,0.000112,0.0012243,0.1237069
0.1015099,0.0,0.1268574,2.04e-05,0.0010842,0.1249118
0.1015099,0.0,0.128422,-1.38e-05,0.0010258,0.1249209
0.1015099,0.0,0.1299866,-6.99e-05,0.0009457,0.1238859
0.1015099,0.0,0.1315512,-9.59e-05,0.0009223,0.1228977
0.1015099,0.0,0.1331158,-0.0001328,0.0008953,0.1209636
0.1015099,0.0,0.1346805,-0.0001755,0.0008612,0.1174089
0.1015099,0.0,0.1362451,-0.0002099,0.0008274,0.11307
0.1015099,0.0,0.1378097,-0.0002099,0.0008274,0.11307
0.1015099,0.0,0.1393743,-0.0002358,0.0007922,0.1081368
0.1015099,0.0,0.1409389,-0.0002534,0.0007554,0.1027705
0.1015099,0.0,0.1425035,-0.0002635,0.0007177,0.0971194
0.1015099,0.0,0.1440682,-0.0002512,0.000384,0.0962731
0.1015099,0.0,0.1456328,-0.0002673,0.0006799,0.0913119
0.1015099,0.0,0.1471974,-0.0002659,0.0006427,0.0854582
0.1015099,0.0,0.148762,-0.0002604,0.0006064,0.0796488
0.1015099,0.0,0.1503266,-0.0002518,0.0005712,0.0739563
0.1015099,0.0,0.1518912,-0.0002518,0.0005712,0.0739563
0.1015099,0.0,0.1534559,-0.0002407,0.0005371,0.0684368
0.1015099,0.0,0.1550205,-0.0002277,0.0005041,0.0631316
0.1015099,0.0,0.1565851,-0.0002136,0.0004722,0.0580697
0.1015099,0.0,0.1581497,-0.0002136,0.0004722,0.0580697
0.1015099,0.0,0.1597143,-0.0001989,0.0004417,0.0532696
0.1015099,0.0,0.1612789,-0.0001842,0.0004128,0.0487407
0.1015099,0.0,0.1628436,-0.00017,0.0003857,0.0444854
0.1015099,0.0,0.1644082,-0.00017,0.0003857,0.0444854
0.1015099,0.0,0.1659728,-0.0001566,0.0003606,0.0405002
0.1015099,0.0,0.1675374,-0.0001442,0.0003373,0.0367772
0.1015099,0.0,0.169102,-0.0001328,0.0003159,0.0333055
0.1015099,0.0,0.1706666,-0.0001328,0.0003159,0.0333055
0.1015099,0.0,0.1722313,-0.0001224,0.0002963,0.0300717
0.1015099,0.0,0.1737959,-0.0001128,0.0002782,0.0270608
0.1015099,0.0,0.1753605,-0.0001042,0.0002615,0.0242568
0.1015099,0.0,0.1769251,-0.0001042,0.0002615,0.0242568
0.1015099,0.0,0.1784897,-9.64e-05,0.0002463,0.0216429
0.1015099,0.0,0.1800543,-8.95e-05,0.0002325,0.0192022
0.1015099,0.0,0.181619,-8.34e-05,0.0002202,0.0169178
0.1015099,0.0,0.1831836,-8.34e-05,0.0002202,0.0169178
0.1015099,0.0,0.1847482,-7.81e-05,0.0002093,0.0147729
0.1015099,0.0,0.1863128,-7.35e-05,0.0001998,0.0127513
0.1015099,0.0,0.1878774,-6.96e-05,0.0001914,0.010837
0.1015099,0.0,0.189442,-6.96e-05,0.0001914,0.010837
0.1015099,0.0,0.1910067,-6.63e-05,0.0001843,0.0090143
0.1015099,0.0,0.1925713,-6.36e-05,0.0001783,0.0072683
0.1015099,0.0,0.1941359,-6.15e-05,0.0001734,0.0055844
0.1015099,0.0,0.1957005,-6.15e-05,0.0001734,0.0055844
0.1015099,0.0,0.1972651,-6.01e-05,0.0001697,0.0039492
0.1015099,0.0,0.1988297,-5.94e-05,0.0001672,0.0023499
0.1015099,0.0,0.2003944,-5.94e-05,0.0001659,0.0007793
0.1030696,0.0,0.0251573,-7.05e-05,0.0002147,-0.0225319
0.1030696,0.0,0.0267219,-7.05e-05,0.0002147,-0.0225319
0.1030696,0.0,0.0282865,-8.07e-05,0.0002341,-0.0245888
0.1030696,0.0,0.0298511,-9.26e-05,0.0002559,-0.0268251
0.1030696,0.0,0.0314157,-0.0001071,0.0002814,-0.0292555
0.1030696,0.0,0.0329804,-0.0001042,0.0002828,-0.0292559
0.1030696,0.0,0.034545,-0.0001222,0.0003136,-0.0318952
0.1030696,0.0,0.0361096,-0.000145,0.0003512,-0.0347576
0.1030696,0.0,0.0376742,-0.0001731,0.0003961,-0.0378577
0.1030696,0.0,0.0392388,-0.0001765,0.0003943,-0.0378572
0.1030696,0.0,0.0408034,-0.0002095,0.0004452,-0.0412098
0.1030696,0.0,0.0423681,-0.0002449,0.0004987,-0.0448305
0.1030696,0.0,0.0439327,-0.0002787,0.0005493,-0.0487345
0.1030696,0.0,0.0454973,-0.0003064,0.000592,-0.0529333
0.1030696,0.0,0.0470619,-0.0003064,0.000592,-0.0529333
0.1030696,0.0,0.0486265,-0.0003252,0.0006239,-0.05743
0.1030696,0.0,0.0501911,-0.0003343,0.0006451,-0.062217
0.1030696,0.0,0.0517558,-0.0003337,0.0006561,-0.0672773
0.1030696,0.0,0.0533204,-0.0003337,0.0006561,-0.0672773
0.1030696,0.0,0.054885,-0.0003224,0.000656,-0.0725843
0.1030696,0.0,0.0564496,-0.0002988,0.0006415,-0.0781004
0.1030696,0.0,0.0580142,-0.0002617,0.0006097,-0.0837731
0.1030696,0.0,0.0595789,-0.0002617,0.0006097,-0.0837731
0.1030696,0.0,0.0611435,-0.000213,0.0005611,-0.0895325
0.1030696,0.0,0.0627081,-0.0001586,0.0005012,-0.0952884
0.1030696,0.0,0.0642727,-0.0001068,0.0004397,-0.1009309
0.1030696,0.0,0.0658373,-0.0001068,0.0004397,-0.1009309
0.1030696,0.0,0.0674019,-6.4e-05,0.0003852,-0.1063346
0.1030696,0.0,0.0689666,-3.26e-05,0.0003413,-0.1113404
0.1030696,0.0,0.0705312,-1.73e-05,0.0003072,-0.1146735
0.1030696,0.0,0.0720958,-6.6e-06,0.0002803,-0.1167126
0.1030696,0.0,0.0736604,-3.5e-06,0.0002628,-0.1201752
0.1030696,0.0,0.075225,-7.9e-06,0.0002716,-0.1215484
0.1030696,0.0,0.0767896,-2.07e-05,0.0003261,-0.1234503
0.1030696,0.0,0.0783543,-2.52e-05,0.0003722,-0.1239261
0.1030696,0.0,0.0799189,-1.97e-05,0.0004918,-0.1237899
