x_mm;z_mm;V;U;W
28.20346031;50.92252029;-0.011478652;-0.107713134;-0.13623095
28.20346031;52.48713705;-0.012070745;-0.102327739;-0.134376118
28.20346031;54.0517538;-0.010992599;-0.097123998;-0.139264423
28.20346031;55.61637056;-0.012095044;-0.095927419;-0.132316437
28.20346031;57.18098731;-0.013401494;-0.093611798;-0.128107374
28.20346031;58.74560407;-0.011451307;-0.087705951;-0.134409176
28.20346031;60.31022082;-0.010715373;-0.083656825;-0.134170683
28.20346031;61.87483758;-0.011868417;-0.080416296;-0.12949974
28.20346031;63.43945433;-0.010909053;-0.077115716;-0.12976237
28.20346031;65.00407108;-0.010239817;-0.072586313;-0.133432948
28.20346031;66.56868784;-0.011178318;-0.070783307;-0.128636028
28.20346031;68.13330459;-0.010548046;-0.066192099;-0.130986202
28.20346031;69.69792135;-0.010569147;-0.062642033;-0.127175403
28.20346031;71.2625381;-0.011088172;-0.058882937;-0.120612205
28.20346031;72.82715486;-0.011598272;-0.055192117;-0.113988379
28.20346031;74.39177161;-0.010270286;-0.052636666;-0.114059746
28.20346031;75.95638837;-0.007792383;-0.050012746;-0.119636997
28.20346031;77.52100512;-0.007713594;-0.046856455;-0.116599332
28.20346031;79.08562188;-0.007071521;-0.041226205;-0.115835483
28.20346031;80.65023863;-0.006020269;-0.038732766;-0.117208963
28.20346031;82.21485538;-0.006402224;-0.037633171;-0.113558591
28.20346031;83.77947214;-0.006618041;-0.033926304;-0.11141095
28.20346031;85.34408889;-0.005780591;-0.029634507;-0.111346115
28.20346031;86.90870565;-0.005621054;-0.028356641;-0.105091646
28.20346031;88.4733224;-0.006141368;-0.027004537;-0.103903237
28.20346031;90.03793916;-0.007017608;-0.022924018;-0.09912805
28.20346031;91.60255591;-0.007981938;-0.014185839;-0.094628289
28.20346031;93.16717267;-0.007982614;-0.01098661;-0.099587614
28.20346031;94.73178942;-0.00646959;-0.01040753;-0.103612515
28.20346031;96.29640617;-0.005349771;-0.010351299;-0.0969053
28.20346031;97.86102293;-0.006129891;-0.007439484;-0.094060788
28.20346031;99.42563968;-0.006427891;-0.001721354;-0.10272745
28.20346031;100.9902564;-0.005295734;0.003182644;-0.108614167
28.20346031;102.5548732;0;0;0
29.76317115;-77.37605357;-0.008441206;0.042903859;-0.005147099
29.76317115;-75.81143682;-0.008014237;0.045765042;-0.012728971
29.76317115;-74.24682006;-0.007811089;0.052261056;-0.023753149
29.76317115;-72.68220331;-0.007925569;0.059982504;-0.029039221
29.76317115;-71.11758656;-0.007950329;0.065264248;-0.036163487
29.76317115;-69.5529698;-0.00853354;0.068531691;-0.04251779
29.76317115;-67.98835305;-0.009059039;0.073371619;-0.048348572
29.76317115;-66.42373629;-0.008706551;0.079724265;-0.05967099
29.76317115;-64.85911954;-0.008618735;0.084796873;-0.068845079
29.76317115;-63.29450278;-0.009067409;0.089190658;-0.069086412
29.76317115;-61.72988603;-0.009529544;0.095174579;-0.069979725
29.76317115;-60.16526927;-0.009879453;0.101753769;-0.078340734
29.76317115;-58.60065252;-0.010085313;0.103819271;-0.082723027
29.76317115;-57.03603576;-0.009587447;0.106666757;-0.09197213
29.76317115;-55.47141901;-0.008954066;0.112894525;-0.10381814
29.76317115;-53.90680226;-0.008829124;0.117313175;-0.10752146
29.76317115;-52.3421855;-0.008489774;0.120780841;-0.112210633
29.76317115;-50.77756875;-0.007958721;0.124982596;-0.117078921
29.76317115;-49.21295199;-0.00729813;0.129832433;-0.122777079
29.76317115;-47.64833524;-0.006384251;0.136111513;-0.130644983
29.76317115;-46.08371848;-0.005864373;0.138937827;-0.132530437
29.76317115;-44.51910173;-0.005520631;0.142241397;-0.13773451
29.76317115;-42.95448497;-0.005257929;0.145238886;-0.142287726
29.76317115;-41.38986822;-0.004774157;0.149247321;-0.146001991
29.76317115;-39.82525147;-0.003984992;0.151936499;-0.147434722
29.76317115;-38.26063471;-0.003988543;0.154944175;-0.142338752
29.76317115;-36.69601796;-0.00459596;0.158997168;-0.136374159
29.76317115;-35.1314012;-0.00413906;0.162146645;-0.135565104
29.76317115;-33.56678445;-0.002793151;0.163789667;-0.136536366
29.76317115;-32.00216769;-0.001907861;0.165664966;-0.137882971
29.76317115;-30.43755094;-0.001724679;0.168426224;-0.131549938
29.76317115;-28.87293418;-0.001289285;0.170487502;-0.122697882
29.76317115;-27.30831743;-0.000692118;0.173005158;-0.111384646
29.76317115;-25.74370068;-0.000405443;0.177875067;-0.111311815
29.76317115;-24.17908392;-0.00042226;0.178296914;-0.107845746
29.76317115;-22.61446717;0.000329766;0.18119409;-0.107498739
29.76317115;-21.04985041;0.001324689;0.181452813;-0.109628388
29.76317115;-19.48523366;0.003505415;0.182822449;-0.108185826
29.76317115;-17.9206169;0.007699393;0.182778161;-0.106899208
29.76317115;-16.35600015;0.014496035;0.182649693;-0.112475976
29.76317115;-14.79138339;0.025828323;0.18435456;-0.120264185
29.76317115;-13.22676664;0.046402309;0.189294999;-0.148302491
29.76317115;-11.66214988;0.079301801;0.194052668;-0.213652342
29.76317115;-10.09753313;0.127546422;0.198537853;-0.329060593
29.76317115;-8.532916376;0.185215765;0.199365715;-0.489181991
29.76317115;-6.968299621;0.246467101;0.164020536;-0.719359504
29.76317115;-5.403682867;0.36698282;0.142883247;-1.181193511
29.76317115;-3.839066112;0.418252824;0.139368564;-1.384494016
29.76317115;-2.274449358;0.214002711;0.078917021;-0.780606554
29.76317115;-0.709832603;0.068831959;0.036132611;-0.395876629
29.76317115;0.854784151;0.062925487;0.019930139;-0.385007012
29.76317115;2.419400906;0.125211939;-0.001734658;-0.492153745
29.76317115;3.98401766;0.3012019;-0.015867484;-0.962659112
29.76317115;5.548634415;0.35876257;-0.047934519;-1.125034127
29.76317115;7.113251169;0.27982365;-0.115837318;-0.774261413
29.76317115;8.677867924;0.212113208;-0.145670366;-0.564149915
29.76317115;10.24248468;0.152909928;-0.163117179;-0.399659462
29.76317115;11.80710143;0.100943828;-0.171208755;-0.273669518
29.76317115;13.37171819;0.064992863;-0.173415;-0.204915784
29.76317115;14.93633494;0.042507793;-0.174981071;-0.169075413
29.76317115;16.5009517;0.028135422;-0.175953028;-0.149658207
29.76317115;18.06556845;0.019802533;-0.175672571;-0.142692791
29.76317115;19.6301852;0.014401943;-0.172331262;-0.139324956
29.76317115;21.19480196;0.010000288;-0.169926194;-0.136444404
29.76317115;22.75941871;0.007208704;-0.167638016;-0.136715101
29.76317115;24.32403547;0.005865468;-0.165353555;-0.139979871
29.76317115;25.88865222;0.004910724;-0.162005792;-0.142004991
29.76317115;27.45326898;0.00403873;-0.160526811;-0.144893088
29.76317115;29.01788573;0.002197595;-0.158895352;-0.142633681
29.76317115;30.58250249;-0.000485042;-0.157481538;-0.138674975
29.76317115;32.14711924;-0.001041882;-0.152338876;-0.140443207
29.76317115;33.711736;-0.001286592;-0.149618648;-0.144633621
29.76317115;35.27635275;-0.003387141;-0.146731105;-0.141353303
29.76317115;36.8409695;-0.005797569;-0.143675947;-0.136977573
29.76317115;38.40558626;-0.007192997;-0.140892861;-0.137052389
29.76317115;39.97020301;-0.006756769;-0.135994433;-0.145307786
29.76317115;41.53481977;-0.005614144;-0.13172956;-0.152251121
29.76317115;43.09943652;-0.007368209;-0.128406922;-0.146774856
29.76317115;44.66405328;-0.00881284;-0.12399388;-0.143725217
29.76317115;46.22867003;-0.00959808;-0.118869763;-0.144356913
29.76317115;47.79328679;-0.011553851;-0.114739764;-0.139480867
29.76317115;49.35790354;-0.011906641;-0.110890173;-0.139288307
29.76317115;50.92252029;-0.01223934;-0.106502723;-0.141231209
29.76317115;52.48713705;-0.013630296;-0.10135938;-0.137125782
29.76317115;54.0517538;-0.013555886;-0.097033476;-0.138338304
29.76317115;55.61637056;-0.014423978;-0.095245441;-0.133476572
29.76317115;57.18098731;-0.015852357;-0.092760155;-0.126459196
29.76317115;58.74560407;-0.013991481;-0.086703182;-0.133347788
29.76317115;60.31022082;-0.012534177;-0.080869825;-0.138466646
29.76317115;61.87483758;-0.013736685;-0.078600027;-0.131862639
29.76317115;63.43945433;-0.013348603;-0.076346679;-0.128703544
29.76317115;65.00407108;-0.012231434;-0.072392994;-0.131065629
29.76317115;66.56868784;-0.013764137;-0.070261337;-0.122931163
29.76317115;68.13330459;-0.014382645;-0.065685182;-0.122544478
29.76317115;69.69792135;-0.013743959;-0.06145239;-0.122421103
29.76317115;71.2625381;-0.012694915;-0.057677647;-0.118863397
29.76317115;72.82715486;-0.014316676;-0.054666701;-0.107977623
29.76317115;74.39177161;-0.014862164;-0.05248444;-0.102437923
29.76317115;75.95638837;-0.011129817;-0.049262721;-0.109848406
29.76317115;77.52100512;-0.008525538;-0.044667744;-0.113797931
29.76317115;79.08562188;-0.007532065;-0.03898105;-0.11781161
29.76317115;80.65023863;-0.008009868;-0.036969623;-0.118177274
29.76317115;82.21485538;-0.009795815;-0.037223151;-0.107127166
29.76317115;83.77947214;-0.009796549;-0.034738581;-0.100919019
29.76317115;85.34408889;-0.008286058;-0.02934473;-0.102031473
29.76317115;86.90870565;-0.007777073;-0.028330784;-0.097195302
29.76317115;88.4733224;-0.008444946;-0.026890134;-0.096136722
29.76317115;90.03793916;-0.00961423;-0.019616316;-0.096213855
29.76317115;91.60255591;-0.009923681;-0.013258633;-0.092536625
29.76317115;93.16717267;-0.008280333;-0.010193171;-0.102329076
29.76317115;94.73178942;-0.007390162;-0.010986687;-0.101193006
29.76317115;96.29640617;-0.007486813;-0.010867849;-0.090554069
29.76317115;97.86102293;-0.007553077;-0.008627586;-0.082587315
29.76317115;99.42563968;-0.008119644;-0.005692604;-0.079027632
29.76317115;100.9902564;-0.00801735;-0.000248255;-0.08595061
29.76317115;102.5548732;0;0;0
31.32288199;-77.37605357;-0.011180071;0.04381482;-0.002838095
31.32288199;-75.81143682;-0.010600995;0.047980559;-0.00774092
31.32288199;-74.24682006;-0.009898546;0.052985789;-0.019853989
31.32288199;-72.68220331;-0.00960578;0.059259618;-0.032242645
31.32288199;-71.11758656;-0.009646193;0.064950619;-0.042651343
31.32288199;-69.5529698;-0.010832861;0.068830322;-0.043215416
31.32288199;-67.98835305;-0.011317443;0.074560526;-0.046538085
31.32288199;-66.42373629;-0.010829756;0.080620845;-0.059860371
31.32288199;-64.85911954;-0.010585277;0.084709221;-0.072233137
31.32288199;-63.29450278;-0.010619137;0.088459013;-0.076686616
31.32288199;-61.72988603;-0.010962523;0.093236992;-0.077654042
31.32288199;-60.16526927;-0.011727239;0.098050908;-0.078338298
31.32288199;-58.60065252;-0.012270942;0.100986187;-0.077397556
31.32288199;-57.03603576;-0.01183675;0.106134947;-0.085499817
31.32288199;-55.47141901;-0.01152621;0.111646398;-0.097110071
31.32288199;-53.90680226;-0.011520711;0.116349553;-0.097456889
31.32288199;-52.3421855;-0.010845078;0.121621143;-0.103355421
31.32288199;-50.77756875;-0.010220293;0.126313685;-0.113584769
31.32288199;-49.21295199;-0.009547988;0.130292613;-0.124272035
31.32288199;-47.64833524;-0.008347753;0.134636945;-0.133621997
31.32288199;-46.08371848;-0.007498093;0.137377372;-0.135507498
31.32288199;-44.51910173;-0.007220809;0.140877835;-0.135953783
31.32288199;-42.95448497;-0.00731068;0.144526696;-0.137187232
31.32288199;-41.38986822;-0.00669039;0.149164802;-0.143389495
31.32288199;-39.82525147;-0.005576618;0.151992777;-0.146121855
31.32288199;-38.26063471;-0.005225141;0.155064782;-0.14164325
31.32288199;-36.69601796;-0.005233428;0.158639523;-0.139755771
31.32288199;-35.1314012;-0.004561095;0.161145189;-0.141673318
31.32288199;-33.56678445;-0.003406068;0.162722933;-0.141005813
31.32288199;-32.00216769;-0.002738428;0.164775148;-0.13957566
31.32288199;-30.43755094;-0.002783899;0.16791455;-0.134731818
31.32288199;-28.87293418;-0.002142737;0.168997718;-0.127234797
31.32288199;-27.30831743;-0.000698431;0.171795561;-0.11985288
31.32288199;-25.74370068;-0.000207805;0.177205157;-0.120951533
31.32288199;-24.17908392;-0.000567303;0.17671781;-0.11516876
31.32288199;-22.61446717;0.000162361;0.180063627;-0.113364473
31.32288199;-21.04985041;0.001667076;0.179452178;-0.112418021
31.32288199;-19.48523366;0.004106954;0.181374439;-0.108259385
31.32288199;-17.9206169;0.008335729;0.182642749;-0.107134419
31.32288199;-16.35600015;0.015248068;0.183698;-0.113944438
31.32288199;-14.79138339;0.026697177;0.185933807;-0.122773504
31.32288199;-13.22676664;0.047483259;0.190808493;-0.152420809
31.32288199;-11.66214988;0.07932888;0.195538039;-0.215265881
31.32288199;-10.09753313;0.127203218;0.201949328;-0.333060123
31.32288199;-8.532916376;0.186667698;0.205938942;-0.503567508
31.32288199;-6.968299621;0.254434939;0.18362301;-0.74093721
31.32288199;-5.403682867;0.375891092;0.183902707;-1.169992712
31.32288199;-3.839066112;0.434751722;0.190162593;-1.380975869
31.32288199;-2.274449358;0.26069609;0.119847525;-0.886315652
31.32288199;-0.709832603;0.124668844;0.058274169;-0.548304841
31.32288199;0.854784151;0.114938208;0.02328154;-0.527293836
31.32288199;2.419400906;0.190863363;-0.015509489;-0.682247312
31.32288199;3.98401766;0.3407479;-0.04540795;-1.102347818
31.32288199;5.548634415;0.374608657;-0.081353186;-1.233648104
31.32288199;7.113251169;0.288296344;-0.129318489;-0.834390939
31.32288199;8.677867924;0.214593646;-0.152046256;-0.584984714
31.32288199;10.24248468;0.151560918;-0.166450248;-0.400322397
31.32288199;11.80710143;0.099299826;-0.17303529;-0.268499096
31.32288199;13.37171819;0.064834196;-0.173600632;-0.201665171
31.32288199;14.93633494;0.042876823;-0.174249505;-0.167561508
31.32288199;16.5009517;0.028426018;-0.175059572;-0.148575181
31.32288199;18.06556845;0.020189776;-0.174571466;-0.14279168
31.32288199;19.6301852;0.013844784;-0.171473126;-0.138090194
31.32288199;21.19480196;0.009264889;-0.169465942;-0.135532331
31.32288199;22.75941871;0.007972259;-0.16721291;-0.140306878
31.32288199;24.32403547;0.006899647;-0.164317965;-0.145448987
31.32288199;25.88865222;0.004508986;-0.161431893;-0.144321545
31.32288199;27.45326898;0.002912804;-0.161324209;-0.141944743
31.32288199;29.01788573;0.001571328;-0.158750228;-0.141911084
31.32288199;30.58250249;-0.001101556;-0.156145435;-0.141265311
31.32288199;32.14711924;-0.002234818;-0.152060776;-0.144037404
31.32288199;33.711736;-0.003463866;-0.149957692;-0.141679693
31.32288199;35.27635275;-0.005370743;-0.146606228;-0.138855451
31.32288199;36.8409695;-0.007699186;-0.143657377;-0.136779873
31.32288199;38.40558626;-0.00934793;-0.140533824;-0.133985035
31.32288199;39.97020301;-0.010056652;-0.136652322;-0.136038247
31.32288199;41.53481977;-0.008846937;-0.132789738;-0.143607885
31.32288199;43.09943652;-0.009019387;-0.128338426;-0.144554012
31.32288199;44.66405328;-0.009712623;-0.123240566;-0.145079653
31.32288199;46.22867003;-0.010031589;-0.117874167;-0.147884851
31.32288199;47.79328679;-0.012715065;-0.113651818;-0.140686714
31.32288199;49.35790354;-0.014355969;-0.10996082;-0.136388711
31.32288199;50.92252029;-0.014145251;-0.10513822;-0.140703844
31.32288199;52.48713705;-0.014489159;-0.100818184;-0.139093232
31.32288199;54.0517538;-0.01443173;-0.09682623;-0.139411856
31.32288199;55.61637056;-0.01534932;-0.093889985;-0.137981814
31.32288199;57.18098731;-0.016001606;-0.090558783;-0.133562571
31.32288199;58.74560407;-0.014636925;-0.084965557;-0.138046317
31.32288199;60.31022082;-0.014523262;-0.079164143;-0.138630829
31.32288199;61.87483758;-0.015661308;-0.076951667;-0.13392746
31.32288199;63.43945433;-0.015874063;-0.074601018;-0.13020376
31.32288199;65.00407108;-0.014148653;-0.071126907;-0.13166406
31.32288199;66.56868784;-0.014257497;-0.06809511;-0.127515199
31.32288199;68.13330459;-0.015488307;-0.064852026;-0.119839174
31.32288199;69.69792135;-0.015605772;-0.060619245;-0.114418253
31.32288199;71.2625381;-0.01463958;-0.056137038;-0.114631826
31.32288199;72.82715486;-0.016104561;-0.053216077;-0.109203211
31.32288199;74.39177161;-0.01784392;-0.051271198;-0.101382466
31.32288199;75.95638837;-0.014849394;-0.047802353;-0.107988411
31.32288199;77.52100512;-0.01100547;-0.04260138;-0.117266293
31.32288199;79.08562188;-0.009328149;-0.037956132;-0.118469056
31.32288199;80.65023863;-0.009355862;-0.036086235;-0.113026861
31.32288199;82.21485538;-0.010056763;-0.034977877;-0.1086092
31.32288199;83.77947214;-0.010338466;-0.034251788;-0.100589347
31.32288199;85.34408889;-0.009329745;-0.027439159;-0.104545475
31.32288199;86.90870565;-0.009074118;-0.029224503;-0.099085035
31.32288199;88.4733224;-0.010251024;-0.026502994;-0.091340355
31.32288199;90.03793916;-0.012065656;-0.019433768;-0.082416551
31.32288199;91.60255591;-0.012487532;-0.01563205;-0.071717192
31.32288199;93.16717267;-0.010423081;-0.013975059;-0.082263835
31.32288199;94.73178942;-0.009504612;-0.012424007;-0.088200044
31.32288199;96.29640617;-0.009872224;-0.009234581;-0.086584789
31.32288199;97.86102293;-0.008522383;-0.004545421;-0.093577404
31.32288199;99.42563968;-0.007988597;-0.001592952;-0.097787526
31.32288199;100.9902564;-0.00828298;0.002105381;-0.097487203
31.32288199;102.5548732;0;0;0
32.88259282;-77.37605357;-0.012862209;0.043522323;-0.009249608
32.88259282;-75.81143682;-0.012775501;0.04904271;-0.013938792
32.88259282;-74.24682006;-0.011952178;0.053365859;-0.027818361
32.88259282;-72.68220331;-0.01139116;0.058544573;-0.038688109
32.88259282;-71.11758656;-0.012043358;0.06442174;-0.041908863
32.88259282;-69.5529698;-0.013509109;0.068880265;-0.040430626
32.88259282;-67.98835305;-0.013983364;0.074346573;-0.045754001
32.88259282;-66.42373629;-0.013522339;0.079663068;-0.056283538
32.88259282;-64.85911954;-0.013041829;0.083604826;-0.068023268
32.88259282;-63.29450278;-0.01267228;0.087477106;-0.078847931
32.88259282;-61.72988603;-0.012776018;0.091663384;-0.08245093
32.88259282;-60.16526927;-0.013327083;0.095553941;-0.079679866
32.88259282;-58.60065252;-0.013690194;0.098689017;-0.078091169
32.88259282;-57.03603576;-0.013167605;0.104905326;-0.08793179
32.88259282;-55.47141901;-0.01256351;0.110415915;-0.100792813
32.88259282;-53.90680226;-0.012515312;0.115378949;-0.103653213
32.88259282;-52.3421855;-0.012326482;0.120281149;-0.105671121
32.88259282;-50.77756875;-0.011809346;0.125822645;-0.11524912
32.88259282;-49.21295199;-0.011013058;0.129941628;-0.127523408
32.88259282;-47.64833524;-0.010025299;0.133519311;-0.136218058
32.88259282;-46.08371848;-0.009330333;0.136325632;-0.136678136
32.88259282;-44.51910173;-0.008780118;0.140047189;-0.136675321
